id,key,name,project.id,jiraProjectVersion,status.id,folder.id,description,plannedStartDate,plannedEndDate,owner.accountId,Environment,links.issues.self,links.issues.issueId,links.issues.id,links.issues.target,links.issues.type,links.webLinks.self,links.webLinks.description,links.webLinks.url,links.webLinks.id,links.webLinks.type,links.testPlans.id,links.testPlans.testPlanId,links.testPlans.type,links.testPlans.target
24205784,TRBC-R2950,RegressivoAUT_Cadastral_24-07-2024T14:10:26,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24207388,TRBC-R2951,RegressivoAUT_Cadastral_24-07-2024T15:20:21,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24208242,TRBC-R2952,RegressivoAUT_Cadastral_24-07-2024T16:8:1,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24209214,TRBC-R2953,RegressivoAUT_Cadastral_24-07-2024T17:7:23,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24222398,TRBC-R2954,RegressivoAUT_Cadastral_25-07-2024T9:10:16,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24223510,TRBC-R2955,RegressivoAUT_Cadastral_25-07-2024T10:7:51,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24224784,TRBC-R2956,RegressivoAUT_Cadastral_25-07-2024T11:7:12,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24225894,TRBC-R2957,RegressivoAUT_Cadastral_25-07-2024T12:10:35,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24227122,TRBC-R2958,RegressivoAUT_Cadastral_25-07-2024T13:9:40,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24227528,TRBC-R2959,TRBC-11627 - [CRÉDITO] Atualização Automática de Condição Econômica (Automática),294163,"{'id': 10309, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10309'}",5314082,15606954.0,,2024-07-25T13:30:01Z,2024-07-25T13:30:01Z,633ff75a8b75455be4594fe0,UAT,,,,,,,,,,,,,,
24228196,TRBC-R2960,RegressivoAUT_Cadastral_25-07-2024T14:8:18,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24229429,TRBC-R2961,RegressivoAUT_Cadastral_25-07-2024T15:7:26,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24230810,TRBC-R2962,RegressivoAUT_Cadastral_25-07-2024T16:9:42,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24231717,TRBC-R2963,RegressivoAUT_Cadastral_25-07-2024T17:8:39,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24232190,TRBC-R2964,TRBC-21482 - [CRÉDITO]  Consulta lista detalhada de dispositivos -  Complemento 1 (CDV),294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,18295417.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,,,,,,,,,,,,,,
24232815,TRBC-R2965,TRBC-21966 - Cancelar seguro para dispositivo por código de referência - Complemento 1 - (Ajuste validação de Cancelamento),294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15609202.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,,,,,,,,,,,,,,
24234097,TRBC-R2966,TRBC-21781 - Incluir seguro para dispositivo por código de referência - Complemento 1 ,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15610153.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/95974845,257979,95974845,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/257979,RELATED,,,,,,,,,
24234190,TRBC-R2967,TRBC-22015 - [ONB001] Listar Produtos - Complemento 3 - (Atualização Consulta Card Design),294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15610205.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,,,,,,,,,,,,,,
24244438,TRBC-R2968,RegressivoAUT_Cadastral_26-07-2024T9:10:31,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24245344,TRBC-R2969,RegressivoAUT_Cadastral_26-07-2024T10:8:4,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24246621,TRBC-R2970,RegressivoAUT_Cadastral_26-07-2024T11:10:35,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24247774,TRBC-R2971,RegressivoAUT_Cadastral_26-07-2024T12:10:14,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24249004,TRBC-R2972,RegressivoAUT_Cadastral_26-07-2024T13:13:3,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24250265,TRBC-R2973,RegressivoAUT_Cadastral_26-07-2024T14:7:56,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24251475,TRBC-R2974,RegressivoAUT_Cadastral_26-07-2024T15:17:21,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24253636,TRBC-R2975,RegressivoAUT_Cadastral_26-07-2024T16:8:51,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24255482,TRBC-R2976,RegressivoAUT_Cadastral_26-07-2024T17:7:36,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
24307604,TRBC-R2977,TRBC-2171 - [CRÉDITO] - Manutenção do Parâmetro de Catálogo de produtos (PR001/PR002) - MVP 2,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15631855.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/96134593,197793,96134593,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/197793,RELATED,,,,,,,,,
24308034,TRBC-R2978,TRBC-2170 - [CRÉDITO] - Listar Parâmetro de Catálogo de produtos (PR001-PR002) - MVP 2,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15632241.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,,,,,,,,,,,,,,
24308898,TRBC-R2979,TRBC-21537 - [CRÉDITO] Manutenção da Vigência da Forma de Envio da Fatura - Complemento 4,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15632908.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/97478770;https://api.zephyrscale.smartbear.com/v2/links/97478791;https://api.zephyrscale.smartbear.com/v2/links/97478795;https://api.zephyrscale.smartbear.com/v2/links/97478807;https://api.zephyrscale.smartbear.com/v2/links/97478815,257047;131749;114416;104894;81765,97478770;97478791;97478795;97478807;97478815,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/257047;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/131749;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/114416;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/104894;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/81765,RELATED;RELATED;RELATED;RELATED;RELATED,,,,,,,,,
24309012,TRBC-R2980,TRBC-21501 - [CRÉDITO] Manutenção de Vigência do Dia de Vencimento da Fatura no Grupo de Fatura - Complemento 3,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15632914.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,,,,,,,,,,,,,,
24309162,TRBC-R2981,TRBC-21458 - [CRÉDITO] Comunicar Novo Dispositivo nas Restrições - Complemento 01,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15632916.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/95471170,256635,95471170,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/256635,RELATED,,,,,,,,,
24309508,TRBC-R2982,TRBC-21371 - [CRÉDITO] Atualização de Condição Econômica (Manual) - Complemento 1,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15632924.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/96071904,256274,96071904,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/256274,RELATED,,,,,,,,,
24309589,TRBC-R2983,TRBC-4828 - [CRÉDITO] - Atualizar Indicador de Autorização de Overlimit,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,15632931.0,,2024-07-15T03:00:00Z,2024-08-05T03:00:00Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/95967335,238930,95967335,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/238930,RELATED,,,,,,,,,
25305774,TRBC-R3188,TRBC-22618   [PORTAL ADM] Parâmetros- Device-Type_Hirings - Manutenção,294163,,5314082,16675177.0,,2024-08-29T13:26:38Z,2024-08-29T13:26:38Z,712020:4645dc9b-9878-4e13-9e91-c03bc877384c,QA,https://api.zephyrscale.smartbear.com/v2/links/97598214,262743,97598214,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/262743,RELATED,,,,,,,,,
25307454,TRBC-R3189,RegressivoAUT_Cadastral_29-08-2024T14:11:48,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25307624,TRBC-R3190,TRBC-22477 - [GLUON] - Solicitar Criação de Dispositivo (Onboarding 2-PC),294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,18272529.0,,2024-08-29T14:19:16Z,2024-08-29T14:19:16Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98291138,261978,98291138,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/261978,RELATED,,,,,,,,,
25313961,TRBC-R3191,RegressivoAUT_Cadastral_29-08-2024T15:8:26,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25314776,TRBC-R3192,RegressivoAUT_Cadastral_29-08-2024T16:8:33,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25315780,TRBC-R3193,RegressivoAUT_Cadastral_29-08-2024T17:10:32,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25330058,TRBC-R3194,RegressivoAUT_Cadastral_30-08-2024T9:11:12,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25331131,TRBC-R3195,RegressivoAUT_Cadastral_30-08-2024T10:7:36,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25331983,TRBC-R3196,RegressivoAUT_Cadastral_30-08-2024T11:8:54,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25333516,TRBC-R3197,RegressivoAUT_Cadastral_30-08-2024T12:13:56,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25336753,TRBC-R3198,RegressivoAUT_Cadastral_30-08-2024T13:18:50,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25338101,TRBC-R3199,RegressivoAUT_Cadastral_30-08-2024T14:8:13,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25339416,TRBC-R3200,RegressivoAUT_Cadastral_30-08-2024T15:12:39,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25340154,TRBC-R3201,RegressivoAUT_Cadastral_30-08-2024T16:9:45,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25340812,TRBC-R3202,RegressivoAUT_Cadastral_30-08-2024T17:12:55,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25341266,TRBC-R3203,TRBC-5055   [RENOVACAO] - Tratar retentativas atualização indicador renovação,294163,,5314080,13981012.0,,2024-08-30T18:03:03Z,2024-08-30T18:03:03Z,712020:4645dc9b-9878-4e13-9e91-c03bc877384c,QA,,,,,,,,,,,,,,
25417223,TRBC-R3204,RegressivoAUT_Cadastral_02-09-2024T9:20:30,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25418135,TRBC-R3205,RegressivoAUT_Cadastral_02-09-2024T10:9:47,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25419359,TRBC-R3206,RegressivoAUT_Cadastral_02-09-2024T11:7:58,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25420416,TRBC-R3207,TRBC-20720 - [CRÉDITO] Manutenção parâmetro do tipo de limite - Complemento 2,294163,,5314082,16756615.0,,2024-09-02T11:54:21Z,2024-09-02T11:54:21Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98015510,253664,98015510,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/253664,RELATED,,,,,,,,,
25421010,TRBC-R3208,RegressivoAUT_Cadastral_02-09-2024T12:16:20,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25422317,TRBC-R3209,RegressivoAUT_Cadastral_02-09-2024T13:23:30,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25423867,TRBC-R3210,RegressivoAUT_Cadastral_02-09-2024T14:9:37,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25424917,TRBC-R3211,RegressivoAUT_Cadastral_02-09-2024T15:12:3,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25425966,TRBC-R3212,RegressivoAUT_Cadastral_02-09-2024T16:11:42,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25428677,TRBC-R3213,RegressivoAUT_Cadastral_02-09-2024T17:16:4,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25429206,TRBC-R3214,TRBC-22759 - Revisão do Ciclo de Vida - Encerramento de Contas - QA,294163,,5314082,16759754.0,,2024-09-02T18:15:15Z,2024-09-06T03:00:00Z,712020:c3bc140a-0c6c-4ffe-b7fa-086cad859b95,QA,https://api.zephyrscale.smartbear.com/v2/links/98032143,263712,98032143,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/263712,RELATED,,,,,,,,,
25429457,TRBC-R3215,TRBC-22641 - [GLUON] - Efetivação & Desfazimento Cliente Contrato e Dispositivo,294163,,5314082,18272529.0,,2024-09-02T18:38:16Z,2024-09-02T18:38:16Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98878446,263173,98878446,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/263173,RELATED,,,,,,,,,
25430057,TRBC-R3216,TRBC-23022 - [GLUON] - Alteração de Forma de Envio e Dia de Vencimento da Fatura,294163,,5314082,18767359.0,,2024-09-02T19:46:17Z,2024-09-02T19:46:17Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98033758;https://api.zephyrscale.smartbear.com/v2/links/98066803,265127;265430,98033758;98066803,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/265127;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/265430,RELATED;RELATED,,,,,,,,,
25430149,TRBC-R3217,TRBC-5476 [CRÉDITO] Alterar Configuração de Vencimento da Fatura no Grupo de Fatura - Complemento 3,294163,,5314082,16760205.0,"<ul><li>Realizar a <strong>alteração da configuração da forma de envio</strong> da fatura, além da manutenção da vigência e versionamento. </li></ul>",2024-09-02T20:00:50Z,2024-09-13T03:00:00Z,712020:c3bc140a-0c6c-4ffe-b7fa-086cad859b95,QA,https://api.zephyrscale.smartbear.com/v2/links/98149848,169963,98149848,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/169963,RELATED,,,,,,,,,
25445197,TRBC-R3218,RegressivoAUT_Cadastral_03-09-2024T9:14:21,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25447110,TRBC-R3219,RegressivoAUT_Cadastral_03-09-2024T10:7:4,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25450897,TRBC-R3220,RegressivoAUT_Cadastral_03-09-2024T11:11:55,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25454288,TRBC-R3221,RegressivoAUT_Cadastral_03-09-2024T12:11:43,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25454374,TRBC-R3222,TRBC-5013 - [CRÉDITO] Alterar dia do vencimento - Evolução MVP,294163,,5314082,16767227.0,,2024-09-03T12:16:13Z,2024-09-03T12:16:13Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98066505;https://api.zephyrscale.smartbear.com/v2/links/107835744,241121;265430,98066505;107835744,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/241121;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/265430,RELATED;RELATED,,,,,,,,,
25457918,TRBC-R3223,RegressivoAUT_Cadastral_03-09-2024T13:13:47,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25458893,TRBC-R3224,TRBC-5014 - [CRÉDITO] Alterar forma de envio da fatura - Evolução MVP,294163,,5314082,16768700.0,,2024-09-03T13:45:04Z,2024-09-03T13:45:04Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98072567,241122,98072567,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/241122,RELATED,,,,,,,,,
25460658,TRBC-R3225,RegressivoAUT_Cadastral_03-09-2024T14:11:50,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25466592,TRBC-R3226,RegressivoAUT_Cadastral_03-09-2024T15:14:21,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25466978,TRBC-R3227,TRBC-5506 [CRÉDITO] Alterar Configuração de Vencimento da Fatura no Grupo de Fatura - Complemento 2- OC: CC-14475,294163,"{'id': 10323, 'self': 'https://f1rst-odin-org.atlassian.net/rest/api/2/version/10323'}",5314082,16769556.0,"Realizar a alteração da Configuração de Vencimento da Fatura no Grupo de Fatura, de forma que o canal possa atualizar a configuração do dia do vencimento de um determinado grupo de fatura/moeda.",2024-09-03T15:38:29Z,2024-09-04T03:00:00Z,712020:c3bc140a-0c6c-4ffe-b7fa-086cad859b95,QA,https://api.zephyrscale.smartbear.com/v2/links/98138223,131751,98138223,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/131751,RELATED,,,,,,,,,
25467420,TRBC-R3228,RegressivoAUT_Cadastral_03-09-2024T16:11:40,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25470912,TRBC-R3229,TRBC-23044 - [CRÉDITO] Onboarding do Adicional - Parte 3 - Complemento 9 - [Ajuste validação moeda],294163,,5314082,16771565.0,,2024-09-03T17:14:11Z,2024-09-03T17:14:11Z,633ff75a8b75455be4594fe0,QA,,,,,,,,,,,,,,
25471190,TRBC-R3230,RegressivoAUT_Cadastral_03-09-2024T17:18:7,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25472862,TRBC-R3231,TRBC-22759 - Revisão do Ciclo de Vida - Encerramento de Contas - UAT,294163,,5314082,16759754.0,,2024-09-02T18:15:15Z,2024-09-06T03:00:00Z,712020:c3bc140a-0c6c-4ffe-b7fa-086cad859b95,UAT,https://api.zephyrscale.smartbear.com/v2/links/98085822,263712,98085822,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/263712,RELATED,,,,,,,,,
25474477,TRBC-R3232,TRBC-22884 - [GLUON] - Oferta de Produto,294163,,5314082,18272529.0,,2024-09-03T19:45:16Z,2024-09-03T19:45:16Z,633ff75a8b75455be4594fe0,QA,,,,,,,,,,,,,,
25490231,TRBC-R3233,RegressivoAUT_Cadastral_04-09-2024T9:8:51,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25492106,TRBC-R3234,RegressivoAUT_Cadastral_04-09-2024T10:7:45,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25495297,TRBC-R3235,RegressivoAUT_Cadastral_04-09-2024T11:6:59,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25497025,TRBC-R3236,RegressivoAUT_Cadastral_04-09-2024T12:12:8,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25499336,TRBC-R3237,RegressivoAUT_Cadastral_04-09-2024T13:11:57,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25500788,TRBC-R3238,TRBC-15087 - [CRÉDITO - Ciclo de Vida] - Alterar configuração da forma de envio da fatura no Grupo de Fatura - Complemento 2 - OC: CNO-4800,294163,,5314082,16781011.0,,2024-09-04T13:40:40Z,2024-09-04T13:40:40Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98134047;https://api.zephyrscale.smartbear.com/v2/links/98134048;https://api.zephyrscale.smartbear.com/v2/links/98134049,176720;81419;119194,98134047;98134048;98134049,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/176720;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/81419;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/119194,RELATED;RELATED;RELATED,,,,,,,,,
25501243,TRBC-R3239,TRBC-5481 - [CRÉDITO] Alterar configuração da forma de envio da fatura no Grupo de Fatura - Parte 2 - Complemento 2 [OC: CNO-4800],294163,,5314082,16781107.0,,2024-09-04T13:55:18Z,2024-09-04T13:55:18Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98134332;https://api.zephyrscale.smartbear.com/v2/links/98134333;https://api.zephyrscale.smartbear.com/v2/links/98134334;https://api.zephyrscale.smartbear.com/v2/links/98134335;https://api.zephyrscale.smartbear.com/v2/links/98134336,170103;81768;95244;176537;131748,98134332;98134333;98134334;98134335;98134336,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/170103;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/81768;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/95244;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/176537;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/131748,RELATED;RELATED;RELATED;RELATED;RELATED,,,,,,,,,
25501807,TRBC-R3240,RegressivoAUT_Cadastral_04-09-2024T14:7:47,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25503718,TRBC-R3241,RegressivoAUT_Cadastral_04-09-2024T15:9:11,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25503836,TRBC-R3242,TRBC-5550 - [CRÉDITO] - Consulta configuração da forma de envio de fatura no grupo de fatura - Complemento 3 - OC: CC-14475,294163,,5314082,16781936.0,,2024-09-04T15:15:19Z,2024-09-04T15:15:19Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98138753;https://api.zephyrscale.smartbear.com/v2/links/98138768;https://api.zephyrscale.smartbear.com/v2/links/98138779;https://api.zephyrscale.smartbear.com/v2/links/98139132;https://api.zephyrscale.smartbear.com/v2/links/98139133;https://api.zephyrscale.smartbear.com/v2/links/98139134;https://api.zephyrscale.smartbear.com/v2/links/98139135,180862;131778;58444;131412;94998;81779;96323,98138753;98138768;98138779;98139132;98139133;98139134;98139135,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/180862;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/131778;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/58444;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/131412;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/94998;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/81779;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/96323,RELATED;RELATED;RELATED;RELATED;RELATED;RELATED;RELATED,,,,,,,,,
25505067,TRBC-R3243,RegressivoAUT_Cadastral_04-09-2024T16:8:10,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25506138,TRBC-R3244,TRBC-15123 - [CRÉDITO] Listar Configuração da Forma de Envio de Fatura no Grupo de Fatura - Ciclo de Vida - Complemento 1 - OC: CC-14475 e multilanguage,294163,,5314082,16783492.0,,2024-09-04T16:47:46Z,2024-09-04T16:47:46Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98142328;https://api.zephyrscale.smartbear.com/v2/links/98142337,131776;81424,98142328;98142337,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/131776;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/81424,RELATED;RELATED,,,,,,,,,
25506701,TRBC-R3245,RegressivoAUT_Cadastral_04-09-2024T17:8:49,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25509303,TRBC-R3246,TRBC-15126 - [CRÉDITO] - Listar parâmetro de Regra de Valores por Forma de Cobrança por Moeda - ciclo de vida [multilanguage],294163,,5314082,16784503.0,,2024-09-04T18:03:27Z,2024-09-04T18:03:27Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98145394,113720,98145394,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/113720,RELATED,,,,,,,,,
25509352,TRBC-R3247,TRBC-17301 - [CRÉDITO] Consultar parâmetro de Regra de Valores por Forma de Cobrança por Moeda - Complemento 1 - OC: CC-14315,294163,,5314082,16784521.0,,2024-09-04T18:07:06Z,2024-09-04T18:07:06Z,633ff75a8b75455be4594fe0,QA,https://api.zephyrscale.smartbear.com/v2/links/98145861;https://api.zephyrscale.smartbear.com/v2/links/98145873,131783;55854,98145861;98145873,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/131783;https://f1rst-odin-org.atlassian.net/rest/api/2/issue/55854,RELATED;RELATED,,,,,,,,,
25512413,TRBC-R3248,TRBC-5509 [CRÉDITO] Alterar Configuração de Vencimento da Fatura no Grupo de Fatura - DESMOCK,294163,,5314082,16786200.0,,2024-09-04T21:54:18Z,2024-09-09T03:00:00Z,712020:c3bc140a-0c6c-4ffe-b7fa-086cad859b95,QA,https://api.zephyrscale.smartbear.com/v2/links/98153868,95243,98153868,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/95243,RELATED,,,,,,,,,
25512847,TRBC-R3249,TRBC-5474 [CRÉDITO] Alterar Configuração de Vencimento da Fatura no Grupo de Fatura - MOCK,294163,,5314082,16786288.0,"Realizar a alteração da Configuração de Vencimento da Fatura no Grupo de Fatura, de forma que o canal possa atualizar a configuração do dia do vencimento de um determinado grupo de fatura/moeda.",2024-09-04T22:34:47Z,2024-09-09T03:00:00Z,712020:c3bc140a-0c6c-4ffe-b7fa-086cad859b95,QA,https://api.zephyrscale.smartbear.com/v2/links/98195299,81783,98195299,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/81783,RELATED,,,,,,,,,
25521705,TRBC-R3250,RegressivoAUT_Cadastral_05-09-2024T9:11:33,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25522904,TRBC-R3251,RegressivoAUT_Cadastral_05-09-2024T10:13:46,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
25523755,TRBC-R3252,RegressivoAUT_Cadastral_05-09-2024T11:7:47,294163,,5314082,13508405.0,,,,,QA,,,,,,,,,,,,,,
